(43, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.80E-3, 5.16E-3, 3.09E-3, 1.88E-3, 1.13E-3, 6.58E-4, 3.43E-4, 1.20E-4, 5.65E-5, 2.14E-4, 3.62E-4])
(47, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.81E-3, 5.17E-3, 3.11E-3, 1.89E-3, 1.15E-3, 6.87E-4, 3.81E-4, 1.68E-4, 6.93E-6, 1.30E-4, 2.64E-4])
(53, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.79E-3, 5.15E-3, 3.09E-3, 1.87E-3, 1.12E-3, 6.50E-4, 3.33E-4, 1.06E-4, 7.35E-5, 2.36E-4, 4.04E-4])
(59, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.82E-3, 5.19E-3, 3.13E-3, 1.92E-3, 1.19E-3, 7.34E-4, 4.41E-4, 2.46E-4, 1.09E-4, 3.66E-6, 8.72E-5])
(61, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.81E-3, 5.17E-3, 3.11E-3, 1.90E-3, 1.16E-3, 6.95E-4, 3.92E-4, 1.82E-4, 2.54E-5, 1.06E-4, 3.20E-4])
(67, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.19E-3, 3.14E-3, 1.93E-3, 1.20E-3, 7.49E-4, 4.61E-4, 2.72E-4, 1.42E-4, 4.69E-5, 3.01E-5])
(71, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.14E-3, 1.94E-3, 1.21E-3, 7.54E-4, 4.67E-4, 2.80E-4, 1.53E-4, 6.18E-5, 1.05E-5])
(73, 2, 1, 15, [1.66E-5, 0.06, 1.38E-5, 0.02, 1.74E-5, 5.19E-3, 2.52E-5, 1.92E-3, 3.93E-5, 7.31E-4, 6.43E-5, 2.42E-4, 1.09E-4, 3.46E-6, 1.89E-4])
(79, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.21E-3, 7.62E-4, 4.77E-4, 2.93E-4, 1.70E-4, 8.32E-5, 1.77E-5])
(83, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.21E-3, 7.64E-4, 4.80E-4, 2.97E-4, 1.75E-4, 9.10E-5, 2.80E-5])
(89, 2, 1, 15, [3.04E-6, 0.06, 2.54E-6, 0.02, 3.20E-6, 5.20E-3, 4.62E-6, 1.95E-3, 7.21E-6, 7.72E-4, 1.18E-5, 3.10E-4, 2.00E-5, 1.13E-4, 3.46E-5])
(97, 2, 1, 15, [7.05E-6, 0.06, 5.87E-6, 0.02, 7.40E-6, 5.20E-3, 1.07E-5, 1.94E-3, 1.67E-5, 7.60E-4, 2.73E-5, 2.90E-4, 4.62E-5, 7.88E-5, 8.02E-5])
(101, 2, 1, 15, [0.18, 0.06, 0.03, 0.02, 8.83E-3, 5.20E-3, 3.15E-3, 1.94E-3, 1.21E-3, 7.62E-4, 4.78E-4, 2.94E-4, 1.72E-4, 8.57E-5, 2.11E-5])
